filename,category,layout,title,date,rating,meal,address,country,region,suburb,website,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29-cloverlea-tavern.md,Reviews,post,Cloverlea Tavern,2021-01-29,1,dinner,"01 Tremaine Avenue, Highbury, Palmerston North 4412",New Zealand,Palmerston North,Highburh,https://www.facebook.com/cloverleatavern2017/,"Fish & Chips Fisherman's Basket If we were rating for atmosphere alone, Cloverlea Tavern would be a 4. Sensational karaoke, everyone knew everyone, there was a meat raffle going around, and we spotted the world's most magnificent mullet crooning ""Country Roads."" However, Business Andy & the Fee-Rex is a restaurant review blog, not a bar atmosphere review blog. The menu was bar snacks, but some effort had been made. There was a tasty seasoning on top and both tartare and tomato sauce on the side. The fish was just fish bites, but they were about as good as fish bites get. The shrimp and squid rings were good, however the mussels were a bit old. Maybe it was the karaoke, or maybe it was the mullet, in any case we were strongly reminded of our time at Castle 789. For the record, Cloverlea Tavern is better in every way.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30-cafe-ignition.md,Reviews,post,Cafe Ignition,2021-01-30,1,lunch,"Milson, Palmerston North 4414",New Zealand,Manawatu,Palmerston North,https://www.facebook.com/p/Cafe-Ignition-100057349634564/,"Macaroni cheese Nachos Banana smoothie Cafe Ignition has a great view. Of the tarmac. This is the cafe at the Palmerston North airport. And you can tell they're used to a captive clientele. The food was bland across the board. The smoothie was the highlight. The lowlight was the macaroni cheese. We saw the individually served bowls in the cabinet, with a garnish of two slices of tomato, a couple of spinach leaves and a sprinkling of red onion on top. When this was served to us, the garnish was steaming hot. They had clearly just chucked the whole thing in the microwave. How lazy is that?! Considering there were no flights for the next 3 hours and the place was nearly completely empty, they had plenty of time to remove the garnish prior to heating if they had cared enough to do so. Speaking of things they didn't care to do, perhaps the staff could do less sitting-in-the-corner-doing-a-crossword-puzzle and more wiping of tables and chairs, which were crumb-fest 2021. If you do, for some reason, still want to go to this cafe, then a note on parking. Unless you want to pay exorbitant airport parking fees, you will need to park some ways away. And we recommend you do not pay for airport parking, as you will need all your money to pay the ripoff airport prices for your tasteless meal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05-empire-sports-garden-bar-restaurant.md,Reviews,post,Empire Sports & Garden Bar Restaurant,2021-02-05,3,dinner,"8 Stafford Street, Feilding 4702",New Zealand,Manawatu,Feilding,https://www.facebook.com/empirefeilding,"Beef bao buns Beef burger and chips They say that in 2021, $25 won't get you much for dinner. The person who said that has never been to The Empire; the value for money here is immense. The beef bao buns were tasty, although the beef was a little chewy. And the beef burger was similarly tasty, with a patty that was a bit on the dry side. The burger also fell apart spectacularly, and the Fee-Rex was covered in a sticky mixture of caramelised onion and tomato after just a few mouthfuls. It's already been said, but needs to be said again, the value for money here is spectacular. This humungous and delicious meal was the same price as the miserable lunch we had at the Stage Door Cafe recently. How do they do it? What are their secrets?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11-orlando-country-club.md,Reviews,post,Orlando Country Club,2021-02-11,3,lunch,"748 Rangitikei Line, Newbury, Palmerston North 4475",New Zealand,TODO,TODO,https://www.orlandocountry.co/,"We ate lunch here in February 2021 Margherita melt BBQ melt Warning: melt means large pizza bread. Two of these was way too much for us, one would have been about right. That said, they were both quite nice. There was plenty of mozzarella on the Margherita melt, and having cherry tomatoes instead of slices of regular tomatoes was the way to go. The BBQ melt was very meaty and hearty, and had plenty of sauce; a winning combo. On your arrival at Orlando Country Club, you'll notice the large sign detailing the dress code. No stubbies, no singlets, no hoodies, and presumably no facial tats. Who do they think they are? This isn't a real country club, it's just a driving range and cafe. And by the way, we saw all of these rules violated while we were there. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12-subway.md,Reviews,post,Subway,2021-02-12,1,dinner,"S504, Glenfield, Auckland, New Zealand 0629",New Zealand,TODO,TODO,http://subway.co.nz/,"We ate dinner here in February 2021 Meatball sub on rye bread (non-toasted) with smoked cheese, spinach, cucumber, onion, carrot, capsicum, olives, garlic aioli, and pepper Steak panini with mozzarella, spinach, onion, capsicum, honey mustard, and ranch dressing When you order a steak panini at Subway, you're not expecting eye fillet, but you're also not expecting dry steak with a layer on top that we genuinely thought was mushroom, but on reflection, was probably fat. This panini was flavourless, and we know what you're thinking, Subway is what you make it. However on this occasion, we used the Subway recommended salads and cheese, and got a very bland result. Our compliment for this panini is that it was piping hot, some cafes could learn a lesson from Subway here. Fortunately, the meatball sub was a bit better, but ultimately only reaches the level of ""adequate."" Why would you eat at Subway when O'Briens Irish Sandwich Cafe exists? Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19-4flames.md,Reviews,post,4Flames,2021-02-19,3,dinner,"69 Kimbolton Road, feilding, Feilding 4702",New Zealand,TODO,TODO,https://www.4flames.nz/,"We ate dinner here in February 2021 Lamb madras with rice Paneer lababdar with rice Plain naan Cheese & garlic naan Hey 4Flames, turn down the damn air conditioning. You know there's a real problem when you can hear people at other tables also complaining about being cold. We felt bad for the women who showed up wearing tiny skirts as we were leaving. Putting the enthusiastic temperature regulation aside, the curries were very nice and quite different. The lababdar was sweet and creamy, and the madras was coconutty. Unfortunately, the chunks of paneer and lamb were far too big, and the paneer was very dense. The lamb was good for curry-grade lamb, but it was still curry-grade lamb. The presentation of the curries was atypical, and we liked it. Gone were the typical cauldrons of curry sauce with submerged chunks and the plate for mixing. Instead it was like how you make a curry at home; all in a bowl. This was way better, with the opportunity to just add rice to your bowl and mix - voila! If you're looking for a quick meal, we recommend avoiding Friday night dining as the takeaway side of the business was pumping and dine-in wait times suffered. Reservations are strongly recommended. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20-trio-cafe.md,Reviews,post,Trio Cafe,2021-02-20,3,lunch,"2/14 Corinthian Drive, Albany, Auckland 0632",New Zealand,TODO,TODO,TODO,"We ate lunch here in February 2021 Creamy mushrooms on toast Big breakfast: bacon, sausage, eggs, toast, hash browns, mushrooms Banana smoothie When we arrived at Trio Cafe, we were alone, and the waitress looked surprised to see us. The whole time we were there, we were alone. When we ordered, she had to look up all the prices, we suspected that we were their first customers ever. We thought ""this doesn't look good."" When the smoothie arrived, and was really a banana milkshake with a banana blended in, unmixed banana syrup at the bottom, a swirl of canned whipped cream on the top, and a flimsy straw that was far too small we thought, ""this really doesn't look good."" But then the food arrived, and the whole thing turned around. The mushrooms on toast were outstanding, and that's not an easy thing to say about mushrooms on toast which are often mundane. The bread was delicious sourdough. The mushrooms themselves were so flavourful, we don't even know how they did it. They came with a game-changing smear of pesto and a little balsamic reduction on the side which left us wondering why we aren't all eating our mushrooms this way. The big breakfast hadn't phoned it in. Herbed focaccia for the toast, the steaky bacon: perfectly crisped, two hash browns, mushrooms (unfortunately, not the same as on the other plate), and a cheesy sausage they had innovated split down the middle and cooked as two separate halves that had curled deliciously. It was even decoratively garnished with balsamic reduction and julienne vegetables. Our only complaint was slightly underdone eggs, which were supposed to come ""your way"" as per the menu, except they never asked and just came fried. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27-ashhurst-inn.md,Reviews,post,Ashhurst Inn,2021-02-27,1,dinner,"81 York Street, Ashhurst 4810",New Zealand,TODO,TODO,TODO,"Man burger with chips Fish, chips, and salad The Ashhurst Inn has a very special place in our hearts. As Ashhurst residents, we are keen to support what is literally the only dine-in dinner establishment in the whole village, plus the Inn was the site of a very early date for Business Andy and The Fee-Rex. It pains us to say that this meal was bad, but it was bad, especially the burger. In fact, the man burger was tragic, it looked like the kind of disappointing burger that you make at home. While you're making it, you're so certain that it's going to be great, but then you realise that the patty is so dry that it's crumbling, the bun has been toasted way too long, there's not nearly enough sauce, the cheese isn't melted, you haven't put enough bacon in it, and the hash brown doesn't save it. The fish and chips wasn't as bad as the burger, with both key components being passable. The salad, however, was a disgrace. Every ingredient was flavourless and tossed in a gross oily sauce. Shout out to the homemade tartare sauce, although it's sad when the best part of two meals is tartare sauce. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06-burger-king.md,Reviews,post,Burger King,2021-03-06,1,dinner,"935 Dominion Road, Mount Roskill, Auckland 1041",New Zealand,TODO,TODO,http://www.burgerking.co.nz/,"We ate dinner here in March 2021 Rodeo burger regular combo with a banana shake Streaky bacon steakhouse regular combo with L&P We knew we were off to a bad start when we arrived and saw seven (7!) people waiting for their food. Some of them probably had their food already, but had frozen solid and were unable to leave. We can only assume The King turns the temperature down that low to discourage youths from loitering in his fine establishment on a Friday night. Although they asked if we would be dining in at their wobbly, sticky tables, they still just gave us our meal in a takeaway bag anyway, making us feel even more unwelcome. To make matters worse, the food was awful. If the Burger King was alive to eat these burgers, he would have rolled over in his grave. For both burgers, the sauce did a lot of heavy lifting, attempting to moisten each mouthful and also disguise the other flavours. The rodeo burger was a little better than the streaky bacon steakhouse, which was a bit sad considering that the steakhouse burger is supposed to be from their premium range. It was anything but. The bun was stale, the distribution of ingredients was patchy, and when you got a taste of the meat without sauce, you wished that you hadn't. The chips were hot and fresh at least, but both drinks were bad in their own ways. The L&P was watery, and the banana shake tasted like depleted uranium. Business Andy actually used to work at a Burger King a long time ago, and this was every bit as bad as he remembers. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06-coffee-on-the-terrace.md,Reviews,post,Coffee On The Terrace,2021-03-06,1,lunch,"361 Broadway Avenue, Terrace End, Roslyn, Palmerston North 4414",New Zealand,TODO,TODO,TODO,"Rating: 1 We ate lunch here in March 2021 Sweet chilli chicken calzone Vegetarian stuffed potato Banana smoothie Coffee on the Terrace advertises that they are open until 2:30pm on a Saturday. So you can colour us surprised when we arrived at 1:10 to find the kitchen closed, and a member of staff bringing in the sign from the footpath. Luckily, cabinet food was still available. Unluckily, we ordered the calzone. Jesus it was bad, bready, dry, and flavourless. It wasn't even really a calzone, do they even know what a calzone is? The potato was far better, but it's hard not to be. The vegetables other than potato were nondescript. If you were wearing a blindfold while eating this and were asked what vegetables were in there, your answer would have been just potato. At least it was hot all the way through. The banana smoothie obviously had some banana syrup in it as well as a real banana. Not awful but not good either. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15-long-black-cafe.md,Reviews,post,Long Black Cafe,2021-03-15,2,lunch,"585 Waitomo Caves Road, Otorohanga 3977",New Zealand,TODO,TODO,TODO,"We ate lunch here in March 2021 Banana smoothie Cheese and pineapple toasted sandwich Beef burger with chips A good toastie is a thing of true beauty, however too many cafes have the toasted sandwich as a throwaway, easy addition to the menu for no other reason other than because they have the ingredients. Long Black Cafe falls into this category. They had at least done a grainy bread instead of a plain white sandwich loaf, but there was very little love put into this toastie. We're not saying this to single out Long Black Cafe, most toasties are like this, this frustration has been building for a while, and it's time to cry shame on anyone who does this to the toastie sandwich. Crushed pineapple should not be used in a toasted sandwich, it's too wet and it gives you a soggy inner bread surface. This toastie did have a good amount of cheese, and at least they cut it into triangles and not the dreaded and baleful rectangular slice. Our recommendation to cafes everywhere is to just not offer a toasted sandwich if you are going to treat it with this much contemptuous disrespect. The smoothie had quite a bit going for it, excellent texture and temperature, with a wide metal straw, it could have been a bit sweeter though. The burger was a let down for $20 in Woodville. These guys need to head down the road to Empire Sports Empire Sports & Garden Bar Restaurant to check out a burger that is 25% cheaper and 250% better. The bun was plain, the patty was of the dig-out-of-a-freezer-for-a-quick-Sunday-dinner variety, and the cheese was plastic. The salad in it was actually quite nice, and they had put it on the bottom bun, which is the proper way to construct a burger. Unfortunately, they decided to lubricate the patty on both sides with the melted sheet of plastic cheese on top and thick slices of slippery tomato on the bottom. As if to warn us of the trap that had been laid, the lid of the burger dismounted from the rest of it as the plate was put on our table. Website Please note the sign on the building says Long Black Cafe, but the website and menu both say Cafe 88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20-focal-point-cinema-cafe.md,Reviews,post,Focal Point Cinema & Cafe,2021-03-20,2,lunch,"126 Heretaunga Street East, Hastings 4122",New Zealand,TODO,TODO,https://www.focalpointcinema.co.nz/,"We ate lunch here in March 2021 Beef nachos Roast vege filo with salad Liquorice allsort slice Focal Point Cafe is tidy and good looking, probably due to being less than a year old. Unless it's a hot day we recommend you do not sit near the door, which is the automatic sliding variety that opened and closed constantly letting in blasts of cold wind. Credit to Focal Point for serving something we'd never seen in a cafe cabinet before, the liquorice allsort slice. While this was very sweet, it was also yum and had a good sense of fun to it. The filo was good too, and while the salad initially seemed overdressed the dressing was very tasty so this was a welcome surprise. The nachos were unfortunate. The ratios were well off, with too much bland mince for the number of chips. The cheese was a solid layer on top making it impossible to dunk the nachos into the mince mixture. And it didn't even come with any cutlery, so clearly they were expecting us to eat hot fistfuls of mince with our bare hands once all the nachos were gone. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26-tasty-restaurant.md,Reviews,post,Tasty Restaurant,2021-03-26,1,dinner,"700 Main Street, Palmerston North Central, Palmerston North 4414",New Zealand,TODO,TODO,https://www.facebook.com/tastyPN?mibextid=LQQJ4d,"We ate dinner here in March 2021 Sweet and sour pork Lemon chicken Rice Tasty Restaurant has a very authentic looking menu, but tonight we chose to go with a couple of honky classics which are generally a safe bet. We were wrong. The lemon chicken was ferociously sweet and yellow, and definitely void of any actual lemons. Rather than doing pieces of fried chicken, they'd gone for the vastly inferior giant slabs of chicken deep fried, then sliced, with sauce poured all over. The sweet and sour pork was a little better, at least they did little pieces of pork instead of half a pig sliced up. The pineapple was tasteless and the sauce has this unpleasant tang. Maybe we'd have been better off ordering the spicy duck blood with omasum instead of trying to play it safe. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05-burgerfuel.md,Reviews,post,Burgerfuel,2021-04-05,3,lunch,"Shop 3/754 Manukau Road, Royal Oak, Auckland 1023",New Zealand,TODO,TODO,https://www.burgerfuel.com/nz,"We ate lunch here in March 2021 Bacon backfire burger: grilled chicken, brie, bacon, lettuce, red onion, tomato Low rider burger: crispy fried chicken, caramelised onion, cheese, lettuce, red onion, tomato There's not much to say about Burgerfuel. It's among the better burger places, we certainly would choose it over Burger King, no disrespect to the King himself. The burgers were both flavourful and well constructed, although both came with tomato after we asked for none. Shout out to the Doofer, it must be aggressively trademarked otherwise everyone would be copying it. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05-thai-chef-s-restaurant.md,Reviews,post,Thai Chef's Restaurant,2021-04-05,1,dinner,"1 Blair Street, Te Aro, Wellington 6011",New Zealand,TODO,TODO,https://wellington.thaichef.co.nz/,"We ate dinner here in March 2021 Massaman curry with braised beef Lemon honey stir fry with crispy fried fish Rice Roti Sigh. This meal was bad. The cocktails came first, and they were sickly. They were too sweet even for the Fee-Rex, and that's saying something. Next came the fish, no other dishes appeared. The fish was not delish. The fillets themselves appeared to be cheap crumbed hoki pieces from the nearby New World's frozen section. Also from the frozen section was Home Brand mixed vegetable, carrot, corn, and peas topped up with a some unwelcome tomato and additional carrot. The only good bit was the pineapple where they had rightly used big chunks instead of little pieces. There was such a lengthy wait before anything else showed up that we had almost finished the fish, not that we wanted to. Then came the massaman curry, which didn't taste like much other than sugar and almost comically dry beef. We were at least looking forward to the roti which we were hoping would be a reliable option. But somehow they even managed to ruin roti. It was unevenly cooked, tasted like it had been found under a couch, and they had even failed to cut it all the way through. If for some reason you want to visit Thai Chef's Restaurant, bookings are highly recommended because they were inexplicably packed. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10-wendy-s-hamburgers.md,Reviews,post,Wendy's Hamburgers,2021-04-10,2,lunch,"120 Hereford Street, Christchurch Central City, Christchurch 8011",New Zealand,TODO,TODO,http://www.wendys.co.nz/,"We ate lunch here in April 2021 1/4 lb beef burger regular meal Chicken pretzel pub burger This meal was a real mix of fresh highs and cheesy lows. The beef burger was very good, fresh ingredients, and a great ratio of bun:salad:sauce:meat. The fries were fresh, crispy, thicccccc, and neither over nor under salted. They had a pump your own sauce station, which was a great throwback to the 90's, and the L&P was not watered down. The chicken burger was a tragedy. The culprit: a foul beer cheese sauce, which tasted like neither beer nor cheese. The burger was sopping with it, completely obscuring all other flavours. It is hard to believe that anybody would enjoy that sauce, and nobody would enjoy that quantity of it. The pretzel pub range is for a limited time only, thankfully. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-16-cheltenham-hotel.md,Reviews,post,Cheltenham Hotel,2021-04-16,2,dinner,"1469 Kimbolton Road, Feilding 4777",New Zealand,TODO,TODO,http://www.cheltenhamhotel.co.nz/,"We ate dinner here in April 2021 Nachos with beef mince Fish, chips, & salad The Cheltenham Hotel (the Chelty, as it is affectionately known by its loyal clientele) is a warm and inviting country pub, complete with a border collie sleeping on an old three piece suite, locals who get their own drinks, and a handle club that meets every Thursday. The food was okay to okay+. The nachos were a bit bland, however they were crisp all the way down, finally someone worked out that you shouldn't be making them all soggy by dumping mince on top. In a surprise twist, the fish was panko crumbed but was unfortunately a bit fishy and processed. The chips were crisp with a tasty herbed salt, and the salad showed some effort had been made, including the addition of a cherry tomato and a slice of beetroot. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17-gold-kebabs.md,Reviews,post,Gold Kebabs,2021-04-17,2,lunch,"92 Manchester Street, Feilding 4702",New Zealand,TODO,TODO,TODO,"We ate lunch here in April 2021 Lamb iskender with satay sauce, hummus, and garlic aioli Falafel and eggplant doner with mild chilli sauce and garlic yoghurt We appear to have walked into a couple breaking up. The waitress and the cook at Gold Kebabs didn't exchange a single word the whole time we were there. Their awkwardness permeated through the whole restaurant and we were pleased to leave. Fortunately the iskender was good, unfortunately the doner wasn't. Apart from the frigid atmosphere and the odd little leather pouch that the cutlery came in, this was pretty standard Turkish fare. Gold Kebabs have no website or Facebook, but here is a Restaurant Guru listing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23-indian-love-story.md,Reviews,post,Indian Love Story,2021-04-23,2,dinner,"7A/358 Albert Street, Hokowhitu, Palmerston North 4410",New Zealand,TODO,TODO,http://www.indianlovestory.nz/,"We ate dinner here in April 2021 Beef ishtew Paneer butter masala Rice Plain naan Indian Love Story is blingin'. Chandeliers, gold trim on everything, glitter in the red and gold textured wallpaper, sparkling glittery storage boxes covering one wall. The waitress may have been blinded by this, as she didn't seem to notice things like us waiting to order, or plates sitting on tables. We are being a little unfair here, as there was clearly too much work for a single waitress. Both curries were very sweet. While the paneer butter masala did say 'sweet' in the description, this was above and beyond. The sugar hit in the ishtew was dominant, unexpected and unwelcome. The beef was chewy, stringy and overdone in that unfortunate way we've all had from curries before. The paneer was nice, as were the naans. Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
